Public Allies,6/7/2021,n/a,,,,,,,,,,,,,,,,,,,,
Victor Valley Union High School District,6/3/2021,02/26/2021,,,,,,,,,,,,,,,,,,,,
Supplemental Income Trust Fund; MonRoc Administrators LLC,6/3/2021,03/22/2021,,,,,,,,,,,,,,,,,,,,
"DiCon Fiberoptics, Inc.",6/3/2021,03/14/2021, 03/16/2021,,,,,,,,,,,,,,,,,,,
City of Azusa Police Department,6/2/2021,3/9/2021,,,,,,,,,,,,,,,,,,,,
Scripps Health,6/1/2021,04/29/2021,,,,,,,,,,,,,,,,,,,,
"20/20 Eye Care Network, Inc.",05/29/2021,1/11/2021,,,,,,,,,,,,,,,,,,,,
"USA Waste-Management Resources, LLC",05/28/2021,01/21/2021, 01/23/2021,,,,,,,,,,,,,,,,,,,
"STG Holdings, LLC (""STG"")",05/27/2021,5/3/2020, 05/19/2020,,,,,,,,,,,,,,,,,,,
Plains Commerce Bank,05/27/2021,12/10/2020, 01/15/2021,,,,,,,,,,,,,,,,,,,
Accucom Corporation,05/27/2021,05/25/2020, 12/16/2020,,,,,,,,,,,,,,,,,,,
Underwriters Laboratories Inc and UL Inc.,05/26/2021,10/17/2020, 02/13/2021,,,,,,,,,,,,,,,,,,,
"Building Material Distributors, Inc.",05/26/2021,09/18/2020,,,,,,,,,,,,,,,,,,,,
"Sugarfina USA, LLC",05/25/2021,11/1/2019, 09/03/2020,,,,,,,,,,,,,,,,,,,
Infinity Insurance Company,05/25/2021,1/7/2021, 04/04/2021,,,,,,,,,,,,,,,,,,,
"Custom Benefit Programs, Inc., an Aon Company",05/21/2021,12/17/2020,,,,,,,,,,,,,,,,,,,,
"Atrium Windows and Doors, Inc",05/21/2021,12/24/2020,,,,,,,,,,,,,,,,,,,,
"Defender Industries, Inc.",05/21/2021,11/22/2020,,,,,,,,,,,,,,,,,,,,
"ZocDoc, Inc.",05/20/2021,n/a,,,,,,,,,,,,,,,,,,,,
Rehoboth McKinley Christian Health Care Services,05/19/2021,01/21/2021,,,,,,,,,,,,,,,,,,,,
Health Plan of San Joaquin (HPSJ),05/18/2021,09/26/2020, 10/12/2020,,,,,,,,,,,,,,,,,,,
"The NOCO Company (""NOCO"")",05/18/2021,10/8/2019, 03/23/2021,,,,,,,,,,,,,,,,,,,
Marshall Medical Center,05/18/2021,2/6/2021,,,,,,,,,,,,,,,,,,,,
Phillip Galyen PC,05/14/2021,3/1/2021,,,,,,,,,,,,,,,,,,,,
REEF Global Inc.,05/14/2021,09/30/2020, 10/15/2020,,,,,,,,,,,,,,,,,,,
M Bar C Construction,05/14/2021,7/9/2020,,,,,,,,,,,,,,,,,,,,
University of California,05/13/2021,12/24/2020,,,,,,,,,,,,,,,,,,,,
County of Orange Social Services Agency (OCSSA),05/13/2021,n/a,,,,,,,,,,,,,,,,,,,,
Midvale Indemnity Company,05/13/2021,01/19/2021, 01/29/2021,,,,,,,,,,,,,,,,,,,
"American Family Mutual Insurance Company, S.I.",05/13/2021,2/6/2021, 03/19/2021,,,,,,,,,,,,,,,,,,,
Sacramento County IHSS Public Authority,5/12/2021,02/28/2021,,,,,,,,,,,,,,,,,,,,
Oak Valley Community Bank ,5/11/2021,2/1/2021, 02/02/2021,,,,,,,,,,,,,,,,,,,
CA Department of State Hospitals,5/11/2021,n/a,,,,,,,,,,,,,,,,,,,,
State Automobile Mutual Insurance Company,5/11/2021,3/11/2021, 03/31/2021,,,,,,,,,,,,,,,,,,,
"Aspen Education Group, Inc.",5/10/2021,12/13/2020,,,,,,,,,,,,,,,,,,,,
SAC Health System,5/10/2021,11/15/2020, 11/22/2020,,,,,,,,,,,,,,,,,,,
San Diego Family Care,5/9/2021,12/3/2021,,,,,,,,,,,,,,,,,,,,
Arabian Horse Association,5/7/2021,02/20/2021, 03/31/2021,,,,,,,,,,,,,,,,,,,
"Anchor Loans, LP (""Anchor Loans"")",5/7/2021,02/22/2021,,,,,,,,,,,,,,,,,,,,
Exceltox Laboratories,5/7/2021,02/15/2021,,,,,,,,,,,,,,,,,,,,
"TradeSource, Inc.",5/7/2021,12/27/2020,,,,,,,,,,,,,,,,,,,,
"Telmate, LLC",5/7/2021,08/13/2020,,,,,,,,,,,,,,,,,,,,
SEIU 775 Benefits Group,5/7/2021,4/4/2021,,,,,,,,,,,,,,,,,,,,
Farmers Insurance,5/4/2021,01/20/2021,,,,,,,,,,,,,,,,,,,,
21st Century Insurance Company,5/4/2021,01/20/2021,,,,,,,,,,,,,,,,,,,,
"Divvy Up, Inc.",5/3/2021,12/1/2020, 03/08/2021,,,,,,,,,,,,,,,,,,,
"Northern California Medical Associates, Inc.",5/3/2021,02/19/2021, 03/03/2021,,,,,,,,,,,,,,,,,,,
OHL North America,5/3/2021,03/18/2021,,,,,,,,,,,,,,,,,,,,
Sonus Hearing Care Professionals,5/3/2021,3/5/2021,,,,,,,,,,,,,,,,,,,,
"St. John’s Well Child and Family Center, Inc. ",04/29/2021,2/3/2021,,,,,,,,,,,,,,,,,,,,
Community Eldercare of San Diego dba St. Paul's PACE,04/29/2021,12/31/2020, 01/02/2021,,,,,,,,,,,,,,,,,,,
"Insurance Technologies Corporation, on behalf of the insurance brokers listed in Exhibit A of ""ITC - Notification to California AG - Apr 29.""",04/29/2021,02/27/2021,,,,,,,,,,,,,,,,,,,,
"ClearVoiceResearch.com, LLP",04/29/2021,04/16/2021,,,,,,,,,,,,,,,,,,,,
"Natural Habitat, Inc. (""Nat Hab"")",04/28/2021,09/24/2020,,,,,,,,,,,,,,,,,,,,
"Capital Brands Distribution, LLC",04/27/2021,1/5/2021,,,,,,,,,,,,,,,,,,,,
Med-Data Incorporated,04/26/2021,12/1/2018, 09/30/2019,,,,,,,,,,,,,,,,,,,
Doctors Medical Center of Modesto ,04/23/2021,12/1/2019,,,,,,,,,,,,,,,,,,,,
"Foodland Super Market, Limited; Kalama Beach Corporation; Coffee Pacific LLC; Pacific Sweets, LLC; Food Pantry, Ltd.",04/23/2021,03/17/2021, 04/03/2021,,,,,,,,,,,,,,,,,,,
Smith and Company,04/22/2021,03/23/2021,,,,,,,,,,,,,,,,,,,,
Health Center Partners of Southern California,04/21/2021,10/22/2020, 12/03/2020,,,,,,,,,,,,,,,,,,,
Blade HQ,04/19/2021,1/7/2021,,,,,,,,,,,,,,,,,,,,
"Administrative Advantage, LLC obo Remedy Medical Group",04/16/2021,06/23/2020, 07/09/2020,,,,,,,,,,,,,,,,,,,
Fort Hays State University Foundation,04/16/2021,2/7/2021, 05/20/2020,,,,,,,,,,,,,,,,,,,
Government Employees Insurance Company,04/15/2021,01/21/2021, 03/01/2021,,,,,,,,,,,,,,,,,,,
"FPI Management, Inc.",04/15/2021,8/6/2020,,,,,,,,,,,,,,,,,,,,
"AmeriFirst Financial, Inc.",04/15/2021,12/2/2020, 12/03/2020, 12/04/2020, 12/05/2020, 12/06/2020, 12/06/2020, 12/07/2020, 12/08/2020, 12/09/2020, 12/10/2020,,,,,,,,,,,
"Don Roberto Jewelers, Inc.",04/15/2021,3/3/2021, 02/16/2021,,,,,,,,,,,,,,,,,,,
Seven Hills School,04/13/2021,2/7/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
"VEP Healthcare, Inc.",04/13/2021,11/15/2019, 01/20/2020,,,,,,,,,,,,,,,,,,,
Ascentium Corporation dba SMITH,04/13/2021,12/24/2020,,,,,,,,,,,,,,,,,,,,
"On Q Financial, Inc.",4/12/2021,02/22/2021, 02/21/2021,,,,,,,,,,,,,,,,,,,
Hamilton Beach Brands,4/9/2021,12/18/2020, 02/04/2021,,,,,,,,,,,,,,,,,,,
"American College of Emergency Physicians (""ACEP"")",4/9/2021,4/8/2020, 09/21/2020,,,,,,,,,,,,,,,,,,,
"McDougall & Sons, Inc.",4/9/2021,1/10/2021,,,,,,,,,,,,,,,,,,,,
MailMyPrescriptions.com Pharmacy Corporation ,4/8/2021,2/3/2020,,,,,,,,,,,,,,,,,,,,
Neighborhood Healthcare,4/8/2021,11/24/2020, 12/03/2020,,,,,,,,,,,,,,,,,,,
"Atlantic Media, Inc.",4/7/2021,02/25/2021, 03/01/2021,,,,,,,,,,,,,,,,,,,
American Society for Clinical Pathology,4/7/2021,03/30/2020, 11/06/2020,,,,,,,,,,,,,,,,,,,
"Minnetonka Moccasin Company, Inc.",4/6/2021,11/25/2020,,,,,,,,,,,,,,,,,,,,
Marines' Memorial Association & Foundation ,4/6/2021,05/20/2020,,,,,,,,,,,,,,,,,,,,
"Active Lifestyle Products & Services, Inc., d/b/a as ALPS Brands ",4/5/2021,04/20/2020,,,,,,,,,,,,,,,,,,,,
Trinity Health,4/5/2021,01/20/2021,,,,,,,,,,,,,,,,,,,,
CA Department of State Hospitals,4/5/2021,2/1/2019,,,,,,,,,,,,,,,,,,,,
"Maternity IP Holdings, LLC",4/2/2021,n/a,,,,,,,,,,,,,,,,,,,,
Slate & Tell LLC,4/2/2021,3/1/2020, 01/07/2021, 01/10/2021, 01/15/2021,,,,,,,,,,,,,,,,,
"Crestline Hotels & Resorts, LLC",4/2/2021,05/25/2020, 05/30/2020,,,,,,,,,,,,,,,,,,,
Bricker & Eckler LLP,4/2/2021,01/14/2021,,,,,,,,,,,,,,,,,,,,
"MHNext, LLC",4/2/2021,2/1/2021,,,,,,,,,,,,,,,,,,,,
"USG Insurance Services, Inc.",4/1/2021,10/27/2020,,,,,,,,,,,,,,,,,,,,
"Suburban Collection Holdings, LLC",03/31/2021,7/4/2020, 07/16/2020,,,,,,,,,,,,,,,,,,,
"Liberty Mutual Group, Inc. ",03/30/2021,11/21/2020, 01/21/2021, 03/06/2021, 03/12/2021,,,,,,,,,,,,,,,,,
Americold Realty Trust,03/30/2021,n/a,,,,,,,,,,,,,,,,,,,,
"La Clinica de La Raza, Inc. (La Clinica)",03/29/2021,1/12/2021,,,,,,,,,,,,,,,,,,,,
"BioTel Heart (a trade name under which both CardioNet, LLC and LifeWatch, Inc. operate)",03/26/2021,8/9/2020,,,,,,,,,,,,,,,,,,,,
Santa Catalina School,03/26/2021,2/7/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
Capital One,03/26/2021,03/22/2019, 03/23/2019,,,,,,,,,,,,,,,,,,,
Health Net of California,03/25/2021,1/7/2021,,,,,,,,,,,,,,,,,,,,
Health Net Life Insurance Company,03/25/2021,1/7/2021,,,,,,,,,,,,,,,,,,,,
Health Net Community Solutions,03/25/2021,1/7/2021,,,,,,,,,,,,,,,,,,,,
CalViva Health,03/25/2021,1/7/2021,,,,,,,,,,,,,,,,,,,,
California Health & Wellness,03/25/2021,1/7/2021,,,,,,,,,,,,,,,,,,,,
Rosa Mexicano Company,03/25/2021,10/6/2020, 11/04/2020,,,,,,,,,,,,,,,,,,,
The National Wildlife Federation,03/24/2021,2/6/2019, 12/10/2020,,,,,,,,,,,,,,,,,,,
"Capcom U.S.A., Inc.",03/24/2021,11/1/2021,,,,,,,,,,,,,,,,,,,,
Ascentium inc. and Ascentium Corp. (Smith),03/23/2021,12/24/2020, 02/24/2021,,,,,,,,,,,,,,,,,,,
State Controller's Office,03/23/2021,03/18/2021, 03/19/2021,,,,,,,,,,,,,,,,,,,
"Hagerty Insurance Agency, LLC",03/23/2021,2/2/2021,,,,,,,,,,,,,,,,,,,,
Solairus Aviation,03/22/2021,12/6/2020, 12/07/2020,,,,,,,,,,,,,,,,,,,
PCS Revenue Control Systems,03/22/2021,12/20/2019,,,,,,,,,,,,,,,,,,,,
Victor Community Support Services,03/19/2021,01/19/2021,,,,,,,,,,,,,,,,,,,,
Brandman Centers for Senior Care,03/19/2021,12/28/2020,,,,,,,,,,,,,,,,,,,,
Cancer Treatment Centers of America at Midwestern Regional Medical Center,03/19/2021,1/12/2021, 01/13/2021, 01/14/2021, 01/17/2021,,,,,,,,,,,,,,,,,
"SunMed Group Holdings, LLC",03/19/2021,10/11/2020,,,,,,,,,,,,,,,,,,,,
Insulet Corporation,03/19/2021,01/13/2021,,,,,,,,,,,,,,,,,,,,
"Jefit, Inc.",03/18/2021,09/13/2021,,,,,,,,,,,,,,,,,,,,
CA Department of State Hospitals,03/17/2021,11/6/2020, 11/09/2020, 11/10/2020, 11/13/2020, 12/03/2020, 12/11/2020, 12/14/2020, 12/17/2020, 12/18/2020, 01/04/2021, 01/05/2021, 01/08/2021, 01/11/2021, 01/12/2021, 01/15/2021, 01/22/2021, 01/25/2021, 02/03/2021, 02/05/2021,,
"Western Union Financial Services, Inc.",03/17/2021,12/24/2020,,,,,,,,,,,,,,,,,,,,
Infinity Insurance Company,03/16/2021,12/14/2020, 12/27/2020,,,,,,,,,,,,,,,,,,,
"Channel Control Merchants, LLC (“CCM”)",03/16/2021,10/15/2020, 11/05/2020,,,,,,,,,,,,,,,,,,,
"Automation Personnel Services, Inc.",03/16/2021,11/17/2020,,,,,,,,,,,,,,,,,,,,
Quality CPR Care LLC dba American CPR Care Association,03/15/2021,6/1/2021, 11/15/2020,,,,,,,,,,,,,,,,,,,
CPR AED Course LLC dba American Health Care Academy,03/15/2021,6/1/2020, 11/15/2020,,,,,,,,,,,,,,,,,,,
Alameda-Contra Costa Transit District,03/15/2021,4/7/2020, 08/16/2020,,,,,,,,,,,,,,,,,,,
"Flagstar Bank, FSB",03/15/2021,01/20/2021,,,,,,,,,,,,,,,,,,,,
Golden Gate Regional Center ,3/12/2021,09/23/2020,,,,,,,,,,,,,,,,,,,,
Central California Alliance for Health,3/11/2021,04/28/2020, 05/07/2020, 05/08/2020,,,,,,,,,,,,,,,,,,
Security Industry Specialists,3/11/2021,6/1/2020,,,,,,,,,,,,,,,,,,,,
Pan-American Life Insurance Group,3/11/2021,02/16/2021,,,,,,,,,,,,,,,,,,,,
Island Hotel Company Limited doing business as Atlantis Paradise Island,3/9/2021,10/17/2020, 10/19/2020,,,,,,,,,,,,,,,,,,,
Humana Inc,3/8/2021,10/12/2020,,,,,,,,,,,,,,,,,,,,
Metromile Insurance Company,3/6/2021,12/1/2020, 01/20/2021,,,,,,,,,,,,,,,,,,,
The American Armed Forces Mutual Aid Association,3/5/2021,01/28/2021, 01/31/2021,,,,,,,,,,,,,,,,,,,
Los Angeles Philharmonic Association,3/4/2021,12/3/2020, 12/16/2020,,,,,,,,,,,,,,,,,,,
Saint Alphonsus Health System,3/4/2021,1/4/2021, 01/06/2021,,,,,,,,,,,,,,,,,,,
Root Insurance Company,3/4/2021,01/21/2021, 01/28/2021,,,,,,,,,,,,,,,,,,,
Americold Realty Trust,3/4/2021,10/29/2020, 11/16/2020,,,,,,,,,,,,,,,,,,,
La Jolla Country Day School,3/3/2021,02/20/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
Hurtigruten,3/2/2021,12/14/2020,,,,,,,,,,,,,,,,,,,,
The Hartford Fire Insurance Company,3/2/2021,12/1/2020, 02/03/2021,,,,,,,,,,,,,,,,,,,
Cardinal Logistics Management Corp.,3/2/2021,10/20/2020,,,,,,,,,,,,,,,,,,,,
"BSN Sports, LLC",02/26/2021,04/24/2019, 01/05/2021,,,,,,,,,,,,,,,,,,,
Santa Rosa Community Health Centers,02/26/2021,01/29/2020,,,,,,,,,,,,,,,,,,,,
Backroads,02/26/2021,10/2/2020,,,,,,,,,,,,,,,,,,,,
"Arrow Truck Sales, Inc.",02/26/2021,11/16/2020,,,,,,,,,,,,,,,,,,,,
International Medical Corps,02/26/2021,2/7/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
"Summit Behavioral Healthcare, LLC",02/26/2021,5/12/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
"CertifiedSafety, Inc.",02/25/2021,6/12/2020,,,,,,,,,,,,,,,,,,,,
"Kaiser Foundation Hospitals, Northern California",02/23/2021,1/1/2015, 12/28/2020,,,,,,,,,,,,,,,,,,,
Principal Life Insurance Company,02/23/2021,2/5/2021,,,,,,,,,,,,,,,,,,,,
"Worldwide Facilities, LLC",02/22/2021,n/a,,,,,,,,,,,,,,,,,,,,
San Francisco University High School,02/22/2021,2/7/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
"ITOCHU International Inc. (""III"")",02/22/2021,9/8/2020, 09/09/2020,,,,,,,,,,,,,,,,,,,
E & J Gallo Winery,02/19/2021,11/7/2020, 11/17/2020,,,,,,,,,,,,,,,,,,,
The Kroger Co. and its affiliated companies (“Kroger”),02/19/2021,12/24/2020, 12/25/2020, 12/26/2020, 12/27/2020, 12/28/2020, 12/29/2020,,,,,,,,,,,,,,,
"Sequoia Capital Operations, LLC",02/18/2021,1/7/2021,,,,,,,,,,,,,,,,,,,,
AxleHire Inc. ,02/17/2021,01/31/2021,,,,,,,,,,,,,,,,,,,,
Alicia Surgery Center ,02/16/2021,10/24/2021,,,,,,,,,,,,,,,,,,,,
Harvard Eye Associates,02/16/2021,10/24/2020,,,,,,,,,,,,,,,,,,,,
Apprentice and Journeymen Training Trust Fund of the Southern California Plumbing & Piping Industry,02/16/2021,10/14/2020, 10/16/2020,,,,,,,,,,,,,,,,,,,
"Citywide Home Loans, LLC",02/16/2021,11/18/2020, 12/02/2020,,,,,,,,,,,,,,,,,,,
Elwyn,2/11/2021,10/9/2019, 07/21/2020,,,,,,,,,,,,,,,,,,,
"Rakuten USA, Inc. DBA Rakuten Americas",2/11/2021,01/21/2021,,,,,,,,,,,,,,,,,,,,
Jet Aviation,2/10/2021,12/6/2020,,,,,,,,,,,,,,,,,,,,
"Abacus Data Systems, Inc.",2/10/2021,12/28/2020,,,,,,,,,,,,,,,,,,,,
"Westlake Hardware, Inc.",2/10/2021,08/21/2020, 08/30/2020,,,,,,,,,,,,,,,,,,,
"Sutter Buttes Imaging Medical Group, Inc.",2/9/2021,7/1/2019, 12/07/2020,,,,,,,,,,,,,,,,,,,
"Life Quotes, Inc.",2/5/2021,10/19/2020,,,,,,,,,,,,,,,,,,,,
Southern California Center for Anti-Aging,2/5/2021,12/9/2020,,,,,,,,,,,,,,,,,,,,
Syracuse University,2/5/2021,09/24/2020, 09/28/2020,,,,,,,,,,,,,,,,,,,
Carnival Corporation and plc,2/4/2021,8/4/2020,,,,,,,,,,,,,,,,,,,,
"Traffic Solutions Corporation, doing business as Statewide Safety Systems ",2/4/2021,6/1/2018,,,,,,,,,,,,,,,,,,,,
Granite Wellness Centers,2/4/2021,n/a,,,,,,,,,,,,,,,,,,,,
The Oakwood School,2/3/2021,2/7/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
"U.S. Bank, N.A. ",2/3/2021,07/30/2020,,,,,,,,,,,,,,,,,,,,
Porter & Curtis LLC,2/2/2021,2/12/2020, 03/18/2020,,,,,,,,,,,,,,,,,,,
Ardent Credit Union,2/2/2021,6/5/2020,,,,,,,,,,,,,,,,,,,,
San Francisco Conservatory of Music ,01/29/2021,05/20/2020,,,,,,,,,,,,,,,,,,,,
SN Servicing Corporation,01/29/2021,10/14/2020,,,,,,,,,,,,,,,,,,,,
Brotherhood’s Relief & Compensation Fund,01/29/2021,1/3/2021,,,,,,,,,,,,,,,,,,,,
Made In Oregon,01/29/2021,2/1/2020,,,,,,,,,,,,,,,,,,,,
"Wind River Systems, Inc.",01/29/2021,09/16/2020,,,,,,,,,,,,,,,,,,,,
"Rochelle Margucci, EA",01/27/2021,8/7/2020,,,,,,,,,,,,,,,,,,,,
Diversified Gas & Oil Corporation ,01/27/2021,11/17/2020, 11/25/2020,,,,,,,,,,,,,,,,,,,
"Auris Health, Inc.",01/27/2021,03/15/2020,,,,,,,,,,,,,,,,,,,,
thyssenkrupp Materials,01/26/2021,12/28/2020,,,,,,,,,,,,,,,,,,,,
"Bosley, Inc.",01/26/2021,08/17/2020,,,,,,,,,,,,,,,,,,,,
National Western Life Insurance Company ,01/25/2021,8/7/2020, 08/10/2020,,,,,,,,,,,,,,,,,,,
Einstein Healthcare Network,01/25/2021,8/5/2020, 08/17/2020,,,,,,,,,,,,,,,,,,,
American Frame Corporation,01/25/2021,8/1/2020,,,,,,,,,,,,,,,,,,,,
Arraycon LLC,01/22/2021,12/20/2020, 01/13/2021,,,,,,,,,,,,,,,,,,,
Communications Workers of America,01/22/2021,n/a,,,,,,,,,,,,,,,,,,,,
St. Francis Catholic High School,01/22/2021,5/1/2020,,,,,,,,,,,,,,,,,,,,
"Direct Energy LP, together with its affiliates First Choice Power, LLC and Home Warranty of America, Inc.",01/21/2021,11/3/2020,,,,,,,,,,,,,,,,,,,,
Fairmont Private Schools,01/19/2021,02/20/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
Wildwood School,01/19/2021,02/20/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
"ALE Solutions, Inc.",01/18/2021,n/a,,,,,,,,,,,,,,,,,,,,
"Shift Technologies, Inc.",01/14/2021,9/7/2020,,,,,,,,,,,,,,,,,,,,
Waters & Kraus LLP,01/13/2021,12/5/2019, 05/15/2020,,,,,,,,,,,,,,,,,,,
The Archer School for Girls,01/13/2021,2/7/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
"National Board for Certified Counselors, Inc. ",1/12/2021,08/31/2020, 09/07/2020,,,,,,,,,,,,,,,,,,,
"Sedgwick Claims Management Services, Inc.",1/12/2021,n/a,,,,,,,,,,,,,,,,,,,,
Los Angeles Community College District,1/12/2021,n/a,,,,,,,,,,,,,,,,,,,,
American Federation of Musicians and Employers' Pension Fund,1/11/2021,05/22/2020, 08/18/2020,,,,,,,,,,,,,,,,,,,
Veritex Holdings Inc.,1/11/2021,4/2/2020, 04/27/2020,,,,,,,,,,,,,,,,,,,
"American Anesthesiology, Inc. ",1/8/2021,06/17/2020, 06/22/2020,,,,,,,,,,,,,,,,,,,
US Fertility LLC,1/8/2021,8/12/2020, 09/14/2020,,,,,,,,,,,,,,,,,,,
"Creal & Creal, An Accountancy Corporation",1/8/2021,9/10/2020,,,,,,,,,,,,,,,,,,,,
American Health Information Management Association (AHIMA),1/6/2021,07/26/2020, 10/01/2020,,,,,,,,,,,,,,,,,,,
Francis Parker School,1/5/2021,02/20/2020,,,,,,,,,,,,,,,,,,,,
Matson Navigation Company,1/4/2021,10/14/2020,,,,,,,,,,,,,,,,,,,,
"Peter Pan Seafoods, Inc.",1/4/2021,12/12/2020,,,,,,,,,,,,,,,,,,,,
"Anchor General Insurance Agency, Inc. (""Anchor General"")",1/2/2021,8/3/2020,,,,,,,,,,,,,,,,,,,,
"Life Quotes, Inc.",12/31/2020,10/19/2020,,,,,,,,,,,,,,,,,,,,
Zoetop Business Co. Ltd.,12/30/2020,07/14/2018,,,,,,,,,,,,,,,,,,,,
International Union of Bricklayers and Allied Craftworkers,12/30/2020,6/4/2020, 07/10/2020,,,,,,,,,,,,,,,,,,,
Sugar Bowl Corporation,12/30/2020,10/9/2020,,,,,,,,,,,,,,,,,,,,
Valley Presbyterian Hospital,12/30/2020,05/14/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
Dickey's Barbecue Pit,12/29/2020,6/9/2019, 11/24/2020,,,,,,,,,,,,,,,,,,,
"Total Vision, PC",12/28/2020,10/30/2020,,,,,,,,,,,,,,,,,,,,
"Tree Top, Inc. and Northwest Naturals LLC",12/23/2020,11/10/2020,,,,,,,,,,,,,,,,,,,,
"DJO Global, Inc. ",12/23/2020,11/8/2020, 11/09/2020,,,,,,,,,,,,,,,,,,,
"JPMorgan Chase Bank, N.A.",12/23/2020,4/6/2020,,,,,,,,,,,,,,,,,,,,
"Ultra Clean Holdings, Inc.",12/23/2020,8/3/2020, 08/04/2020,,,,,,,,,,,,,,,,,,,
"MEDNAX Services, Inc.",12/23/2020,7/2/2020, 07/03/2020,,,,,,,,,,,,,,,,,,,
"Metabolic Maintenance Products, Inc.",12/23/2020,10/1/2019, 08/20/2020,,,,,,,,,,,,,,,,,,,
"NetGalley, LLC",12/23/2020,12/21/2020,,,,,,,,,,,,,,,,,,,,
"U.S. Bank, N.A. ",12/22/2020,07/30/2020,,,,,,,,,,,,,,,,,,,,
Southbeachsmoke.com; directvapor.com; vaporfi.com,12/21/2020,09/14/2020,,,,,,,,,,,,,,,,,,,,
Capital Lumber Company,12/18/2020,07/27/2020, 09/06/2020,,,,,,,,,,,,,,,,,,,
GenRx Pharmacy,12/18/2020,09/27/2020, 09/28/2020,,,,,,,,,,,,,,,,,,,
"Agoura Health Products, LLC dba Gundry MD",12/17/2020,8/6/2020,,,,,,,,,,,,,,,,,,,,
II-VI Incorporated ,12/17/2020,11/19/2020,,,,,,,,,,,,,,,,,,,,
Paysafe Group Holdings Limited,12/16/2020,05/13/2018, 11/24/2020,,,,,,,,,,,,,,,,,,,
"MEDNAX Services, Inc. ",12/16/2020,06/17/2020, 06/22/2020,,,,,,,,,,,,,,,,,,,
Monterey Bay Air Resources District,12/15/2020,11/23/2020,,,,,,,,,,,,,,,,,,,,
"Sonoma Recovery Services, LLC d/b/a Olympia House",12/15/2020,7/1/2020, 08/07/2020,,,,,,,,,,,,,,,,,,,
Belden Inc.,12/14/2020,n/a,,,,,,,,,,,,,,,,,,,,
"Grass Valley USA, LLC",12/14/2020,n/a,,,,,,,,,,,,,,,,,,,,
Aetna,12/11/2020,06/24/2020,,,,,,,,,,,,,,,,,,,,
"H.N.R. Clark, Inc.",12/10/2020,9/1/2020, 10/31/2020,,,,,,,,,,,,,,,,,,,
KeyPoint Credit Union,12/9/2020,08/13/2020,,,,,,,,,,,,,,,,,,,,
Sonoma Valley Healthcare District,12/9/2020,9/10/2020, 10/11/2020,,,,,,,,,,,,,,,,,,,
Spotify USA Inc.,12/9/2020,4/9/2020,,,,,,,,,,,,,,,,,,,,
Robie & Matthai APC,12/9/2020,5/7/2020,,,,,,,,,,,,,,,,,,,,
Glofox Inc. ,12/9/2020,09/26/2020,,,,,,,,,,,,,,,,,,,,
"U.S. Bank, N.A.",12/9/2020,07/30/2020,,,,,,,,,,,,,,,,,,,,
Woodruff Sawyer & Co.,12/8/2020,3/2/2020, 04/30/2020,,,,,,,,,,,,,,,,,,,
Diocese of Charlotte,12/6/2020,02/20/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
Angeion Group,12/4/2020,03/30/2020, 05/04/2020,,,,,,,,,,,,,,,,,,,
"Eaze Technologies, Inc.",12/3/2020,09/24/2020, 10/05/2020, 10/08/2020, 10/10/2020, 10/11/2020, 10/12/2020, 10/13/2020, 10/14/2020, 10/20/2020, 10/21/2020, 10/22/2020, 10/23/2020, 10/24/2020, 10/25/2020, 10/26/2020, 10/27/2020, 10/28/2020, 10/29/2020, 10/30/2020, 10/31/2020, 11/01/2020
"The Long & Foster Companies, Inc.",12/1/2020,08/22/2020,,,,,,,,,,,,,,,,,,,,
MetaBrainz Foundation Inc.,12/1/2020,04/26/2019, 11/22/2020,,,,,,,,,,,,,,,,,,,
Florida State College at Jacksonville Foundation,11/30/2020,2/7/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
"Etz Hayim Holdings, SPC. d/b/a Lazarus Naturals",11/30/2020,9/5/2020, 09/14/2020,,,,,,,,,,,,,,,,,,,
Minerals Technologies Inc.,11/30/2020,10/20/2020,,,,,,,,,,,,,,,,,,,,
"Canon U.S.A., Inc.",11/25/2020,07/20/2020, 08/06/2020,,,,,,,,,,,,,,,,,,,
Fairchild Medical Center,11/25/2020,12/16/2015,,,,,,,,,,,,,,,,,,,,
ZEG – Berlin Center for Epidemiology and Health Research GMBH,11/25/2020,7/7/2020,,,,,,,,,,,,,,,,,,,,
University of Minnesota Physicians,11/25/2020,01/30/2020, 02/04/2020,,,,,,,,,,,,,,,,,,,
The Center for Early Education,11/24/2020,2/7/2020, 05/20/2020,,,,,,,,,,,,,,,,,,,
"Atlas Mechanical, Inc.",11/24/2020,10/11/2020,,,,,,,,,,,,,,,,,,,,
"Merchant One, Inc.",11/23/2020,02/24/2020,,,,,,,,,,,,,,,,,,,,
